height,length,class
38.846887033724904,52.921056976712464,1
25.13110298569027,48.661542720563155,0
23.395399411443616,42.454030466801285,2
39.345785298136,52.01184167725814,1
25.27035762089108,45.12270579882504,0
25.344290791281676,38.815388974809736,2
35.2113345570296,51.32176737246031,1
25.073473616632793,49.06602659331732,0
23.302674916073844,37.262414667329494,2
40.78033298677175,51.42127920025745,1
28.299171026836305,47.432584720235184,0
23.089294670394214,39.30321545663917,2
39.169389575862894,48.96165490559643,1
24.454653230667482,49.54203254055004,0
25.016011621798498,41.51652900756312,2
38.29291544097331,51.76772087322752,1
24.126370560954477,46.57297941461475,0
20.719977607305495,38.611293134056716,2
38.75992590052701,48.74315301207842,1
23.80918954959665,46.85916603332344,0
20.247963438167737,42.18435228784371,2
38.00708497719314,50.94948520825987,1
24.170314363183117,47.579176955906505,0
22.4839487753812,44.33952693216476,2
37.85051447761118,48.21794383679228,1
24.631709395591567,49.801699868217014,0
21.848754420617283,41.20103273300184,2
39.82972901763788,50.51079546842861,1
28.312459792248802,45.72649855136211,0
24.18841669435316,41.287163948612566,2
40.387321345197165,48.980831673287,1
25.027832558198597,44.68437634053947,0
24.466371959878245,39.73897670571144,2
38.085203901908365,51.65168155879126,1
26.07139934020815,47.848706819710216,0
23.854146356853462,42.04277686053934,2
38.863874475840234,48.858675335738596,1
27.581437524353664,46.63523961437309,0
22.208768795336344,40.85940351152894,2
35.414183507686005,49.546816178836366,1
22.854794790160273,45.26186868396895,0
24.983659791024202,41.06729187171563,2
38.76758211974672,48.30155720285277,1
23.426220232276826,48.15575865716984,0
20.773769223265777,42.60541101218001,2
40.74260918583835,47.337917220297705,1
27.094876560653237,49.25477539488292,0
22.31073039178395,41.839379382033975,2
40.32678629882324,48.31316281093219,1
26.59932321195195,48.880116427575764,0
24.525669149957384,38.83210553595639,2
34.67273574948783,48.88971364195264,1
25.69724599647152,42.645091744316616,2
22.31116274541433,39.62674959772291,2
39.059121744571904,51.14938592375223,1
23.35106023584809,49.41021878802515,0
24.957583793990846,40.0503595994519,2
38.85502548721301,52.37142113284108,1
26.02383546935379,45.74182481996795,0
21.063507494144915,40.05327469125096,2
40.31265230000403,48.22768722835717,1
26.180963727125167,47.27378729465031,0
21.591833680801237,41.089492898280206,2
37.260279835907276,50.27096639224502,1
24.817596067038526,46.27042245340377,0
19.30551952872683,44.004269776238324,2
35.684979075098596,53.176649222333374,1
24.839154515313467,46.55439105165172,0
24.53726912553785,39.75648499894019,2
38.178326659962096,50.47595333380353,1
23.415516624880738,51.861815745138806,0
21.837532539073234,37.31952817780141,2
37.3211564019928,51.21420264746703,1
23.833776254378865,47.68835578829614,0
19.501391536837634,42.19338321339996,2
38.30950388463968,48.10654021831711,1
23.477452994731216,47.94827728532966,0
22.130440317867734,41.72214922437106,2
39.85320513749828,52.06125988859524,1
23.983768155797016,50.64307417727217,0
25.125257608351543,41.60714252161272,2
37.59325396351166,49.49473240839932,1
22.81677290587917,46.09688853446867,0
23.498437855576185,38.06769655047699,2
42.052048026150004,50.69205645320773,1
24.908804618858326,47.193420310883646,0
24.30437445381172,36.067306477822925,2
37.71775600562665,51.35990854345817,1
23.529696923767542,46.64648830486856,0
25.148009268136622,43.61906136228857,2
40.2957248045521,51.584264275833036,1
24.98815106011209,48.174037083591365,0
21.208305042023724,39.27773281128941,2
40.92699674448384,52.338343292968645,1
26.116806308876768,48.64561705297888,0
24.714009121425047,35.712652280404,2
35.92403554580571,48.846878066486106,1
26.33709156405864,48.96601484848585,0
22.83850157237666,39.9282694870784,2
38.957647208837855,49.74300466416287,1
24.60374546324494,46.97394860073372,0
24.043438401273974,42.98718919270961,2
33.11272466301783,50.02284989469422,1
24.95391838113709,45.899208126431745,0
20.202561655674625,38.39600112171386,2
39.28146310812772,51.7473596602591,1
25.657973739874297,52.17274922801205,0
23.697957826266986,40.82286999749292,2
39.45082758005922,49.020533558643976,1
26.977657881779194,44.46073744305446,0
21.657947198212817,43.32438984517665,2
40.421465802053106,49.278129658080005,1
23.403350577427066,48.574725054446496,0
21.71304974296636,42.6994061611691,2
41.90270969027615,45.829697987403954,1
25.502302775443262,47.00670933430855,0
20.216947143635718,38.488692242081825,2
36.764588867653984,48.03534670424024,1
26.3340960593038,49.56524071726804,0
22.384842215696835,41.91622504735578,2
40.474041228757166,50.87314480719073,1
25.00762284901587,50.24541011963681,0
22.48950136704356,40.63546709755164,2
35.71387185909716,48.49749091016151,1
25.003819316989418,48.87076547214142,0
21.091209382938228,42.716444891432346,2
40.17668799384603,47.860565761482206,1
23.13282415121434,46.25713852901247,0
22.92247026438451,38.138919627460346,2
35.98145303353674,49.30090407431338,1
29.28648082770082,51.80993128472648,0
19.58733080266604,38.3304892163811,2
37.45004517531256,49.845017909069036,1
27.215038728371688,48.161046145243894,0
22.800783790379906,40.10646226352934,2
39.86095877078096,48.15173189733766,1
26.18675571107792,45.70793351140807,0
20.67408385051231,38.47511910724843,2
38.33240453282861,49.67169903048721,1
27.181007955857712,49.25630723452651,0
22.882896985134884,40.858148538872726,2
37.80324436168083,50.89163294342242,1
27.210843274530216,45.931584549291664,0
20.571963218620144,40.04759126663086,2
39.289694577694185,49.984565428092104,1
24.449941544947503,44.38149208865986,0
17.752432959878504,39.77730137202335,2
35.28782724915183,50.1119786159365,1
25.394463402534857,46.32935549146403,0
22.87742741486385,43.202410942591534,2
39.40494182201691,49.05890798164686,1
22.31585400418092,48.342398216784574,0
23.66483065850758,45.143707299681715,0
40.74855411790368,50.751691417447645,1
27.06486482927841,46.17349676899698,0
23.991839439175727,41.34362641738581,2
39.39582393858315,51.6106647042553,1
24.384147026626184,49.209856659565446,0
21.42712760492694,40.64780583289462,2
36.05105880518283,46.75219930792982,1
25.421890282323655,45.595427977474046,0
22.75303524128424,39.86005211090321,2
36.410042344436775,51.839422802049846,1
28.41280588613831,49.300916158945306,0
23.31286375743473,41.64290693199054,2
36.98703283642998,51.32401539770336,1
26.407174646638126,47.79391397116651,0
20.86655553953095,40.44286816257266,2
40.52993804984527,47.493343605112145,1
24.63703477860321,50.61930427949603,0
24.054533160048127,42.20696033454971,2
40.408830277713804,51.1425338146167,1
26.76072350555679,49.1304273307608,0
24.153393833619035,39.34926468995366,2
39.12484260693879,52.15461099862755,1
26.853499716878183,49.23832892565845,0
21.169792461637137,39.56343626197258,2
36.82603418267063,49.69615780949771,1
27.35371591466141,46.967379139555845,0
22.13378870275177,38.37057809244156,2
39.29931399465666,51.469823271686906,1
25.586771050202135,47.089721829341926,0
25.366543219190103,40.19360860242341,2
40.67217783631816,49.17530291711827,1
26.732191233021727,46.73257007916326,0
23.41087905751257,37.33183984511015,2
36.17683010834116,48.12446452111427,1
25.664839656227088,48.80918646682919,0
24.856162829557114,40.37974290178764,2
39.799910427130676,50.02487218796646,1
24.981345402484713,50.45705016986362,0
27.530249518751813,40.87729724396151,2
39.60322479097604,49.546785523588646,1
28.461148214472736,51.38448880512803,0
25.744249968707397,41.00080353555674,2
38.17599840975937,48.56306931909436,1
24.656767250695967,48.24921625178807,0
20.76688694329011,39.40189562544245,2
37.17989918420596,52.906179079249036,1
25.504523456055146,49.66926313222244,0
23.165852896941253,42.33830062775116,2
40.653193246904486,48.25796427525737,1
24.193171605263476,50.626974701326105,0
20.205717047676092,37.448772223389874,2
35.96862520140846,52.873283070288586,1
28.50706019376783,48.199278131568086,0
21.437848944253844,38.94847293303055,2
35.23463606052772,47.40192401961375,1
26.445285808752317,47.3403784453576,0
20.22621868679954,40.54713317292309,2
37.489079511741586,50.07261681508749,1
23.35675766187188,48.33592794978066,0
22.236603818634606,42.784718164981655,2
37.092939802988475,50.85710710968871,1
26.53261521657316,43.888233053450996,0
24.12786531383783,41.01500255334115,2
36.31534546854671,52.28904825172768,1
24.880260847741898,48.74886207524783,0
24.904516225177062,36.962581687570086,2
38.95364101842268,49.8261274146653,1
25.965451509465638,48.16222889560691,0
20.79737885337846,38.92173938786589,2
39.93565665687746,49.86328386288881,1
25.2799427932146,49.430886472731544,0
24.948373155803857,39.94144351020589,2
40.07591653028089,50.62421311720331,1
27.638896085965403,46.85084570511156,0
20.30714007546409,40.14575230252617,2
37.81008520242131,50.86432596841281,1
25.934089107246812,46.8862848306942,0
18.944188426386447,39.64279711161719,2
37.60452946486158,50.477992941966534,1
27.222612689005686,47.27652533667149,0
22.256975980033303,41.37159007495572,2
38.398245533157635,49.57124336331945,1
23.267976967963456,46.37045563737758,0
23.79727197983774,39.321298879177164,2
36.33459254670606,51.10555317713747,1
25.424423573683033,49.520797468645924,0
24.05277974100627,41.79023160018865,2
40.83077585301141,50.445696777602706,1
24.297126258638905,47.268310258413834,0
24.53914578744283,38.70737838158429,2
39.19689515163516,52.79406040918362,1
23.418601452091547,50.07346311692027,0
23.216594553483027,37.90388569870539,2
39.46958219132347,47.82878953872521,1
24.38023113023334,49.50429969561699,0
20.596774835029624,36.32033439535999,2
36.15445613140767,47.57438357121207,1
23.50501477896198,47.77669847048442,0
22.157445308232653,41.867771698427234,2
36.356726788029434,52.330184555657404,1
27.111619526180235,45.2076034510361,0
22.74286601235208,41.212804769947084,2
40.834851972095954,48.20320587296746,1
25.63172742182561,49.67178575009483,0
19.33280397020075,41.02834132170843,2
37.8201558102001,51.74322487416996,1
27.0156404669272,49.01963774265092,0
25.55656051533736,40.11630602218256,2
36.59166243919198,52.81497312400562,1
26.001656478917234,49.93317063286607,0
24.556747077957823,39.42495419341128,2
39.34231337058619,51.03349365341484,1
25.403573057948957,46.33523728902173,0
22.989757574230563,39.02364412384962,2
37.087959657918084,50.97633086833191,1
24.613395579877896,46.908344588513714,0
22.6848372503219,42.00020468859,2
33.822321534345775,46.298370696269636,1
24.56025196657863,48.02428793584802,0
22.316620011550853,42.1054201963268,2
37.57626201249942,51.137110851870595,1
25.579194400245537,43.933761005775544,0
23.590709657715486,39.19106996884136,2
42.904738870081815,51.08612905290762,1
25.04760516060216,49.170594617645506,0
22.767894607041487,38.449602115464316,2
34.56707804950169,50.640020253826734,1
24.49725748240372,47.04869784834023,0
20.314774660033752,39.85740135067084,2
36.36673731394877,51.800184972961695,1
23.62378331467198,46.35367500595521,0
22.835930586088402,36.70334540264983,2
38.9481236560453,48.9679488011305,1
29.53249358639952,49.713569805961804,0
23.17612354912723,40.12896526185271,2
36.559675082948274,49.996253691603165,1
27.368708210158754,49.027183239420005,0
25.82316139101446,41.66042816472284,2
38.59419131713477,45.76267818842677,1
26.104839239318554,48.65839332503857,0
21.492365502408482,41.27325183738753,2
37.05556007791554,48.53085996086422,1
25.964886548933436,48.48522390145253,0
20.08071211079932,41.672155214378236,2
36.972646048570894,50.01276180588689,1
26.394882677243263,46.79528984099402,0
23.271453248449756,39.68158417891283,2
39.47470927787913,49.689705994278455,1
25.31594232623861,48.321989731156606,0
22.309951300197866,43.63497296528721,2
39.93825823643259,50.88176046867895,1
25.87556626828135,46.80054455398783,0
20.42506215658265,39.20293320793228,2
37.96459857740859,50.40907503338358,1
26.894515121852553,51.231150035252384,0
22.571371664436146,42.056475615048626,2
37.44753241422045,48.04553128700053,1
24.362880075812818,46.61992443842697,0
25.00772810915641,38.275447705760094,2
35.941980353364265,52.17527063300284,1
26.428990129331954,49.3018163681009,0
23.880805409160033,38.61427216485873,2
38.06664462780408,51.128082267613344,1
27.180872288803585,46.71850254444501,0
23.837047494255714,41.12340746894933,2
38.163766852793614,49.320463155412625,1
25.55734362565129,47.07892229104263,0
22.302051754777303,43.72702776071198,2
38.866214595197675,51.38345347243571,1
25.635704931571482,47.378606847437965,0
22.642596641945964,38.965445680699425,2
38.18961633010489,46.67159702803679,1
23.66130373424798,49.83854778664382,0
25.03627193876711,40.462334470222864,2
38.69246124234542,48.695448602787906,1
25.02314905386364,47.703514930153666,0
21.05833380175139,42.898523431847536,2
36.12457419245251,54.1300596081132,1
28.217598977036403,45.071712832433704,0
23.99560386093452,39.67617413114076,2
37.177451731531725,52.525868488944596,1
27.58984577530299,50.156998606964464,0
23.051659323257365,39.828989497355366,2
40.18508780863986,50.66133753347439,1
27.939181404659852,48.9731326271247,0
25.567086292244795,40.79358572934158,2
38.14460295189883,52.21283570992694,1
22.199002159452892,47.917367912015344,0
19.36396332910458,40.55494645568952,2
34.92855313142954,47.63686953171077,1
26.42339348743811,47.676427052111194,0
19.271989424876285,37.40064207002757,2
36.910992236686575,49.9568429557261,1
24.426253344947202,47.04587120201415,0
21.669486177442916,43.03962894069512,2
38.07019609195794,49.75864711361079,1
27.366836784636163,47.297229599977236,0
22.1106831715566,43.632180268816875,2
35.558328657760626,48.58464575174836,1
26.809287771189805,48.62547015433747,0
23.28958509510838,41.67813728605244,2
39.88505849015603,48.43215679254551,1
26.975547873400682,50.89801462191353,0
25.203246736732623,38.181569528050936,2
37.545711107907984,47.610358968019526,1
26.78044708578829,52.53555354863219,0
22.096816883004024,39.74054964951721,2
38.56202823840861,51.00042020587161,1
22.7799735712368,50.64754210026493,0
22.432938162992112,41.026312026756045,2
37.541780426826506,48.64193917343633,1
26.195147533471083,49.293895696729514,0
23.31228510529039,42.163493691078294,2
34.96416999091222,49.128326981899676,1
27.217256385797228,47.30927817665168,0
23.632611554224003,42.183781608859036,2
38.424391733807454,51.27420187998,1
24.344199612962093,49.70859348038052,0
21.309621941288814,40.631365486291905,2
36.89342187201438,47.26381282116424,1
22.73805119552246,46.80988494071248,0
23.43182882271371,40.34784720039912,2
33.55481596945404,50.26326801144054,1
24.91544671849506,50.62726392900969,0
22.182246280380813,42.809290739998374,2
35.92697860679508,49.828585406347536,1
26.676420429898645,48.23078020999555,0
22.52557409600547,40.191417168853135,2
38.56065283773703,51.01090312786806,1
24.823495609886027,49.0697758349038,0
25.020422044429534,39.45805027312535,2
36.083594319897884,48.71268102332027,1
27.1982478563867,48.60076987222855,0
20.816817318626516,41.713069823638,2
41.60162856106648,50.95795615549307,1
21.322741150090113,46.084506680386895,0
25.2628586118944,39.7197801388049,2
37.75673149997949,50.8197182013974,1
26.934730634816397,47.76770569705558,0
21.437849213830358,41.11242916102299,2
37.98047170681967,52.22517427974249,1
25.54947496669046,46.54606513935099,0
23.000448139661184,36.683881534916594,2
36.09927325475161,51.587013875311555,1
27.84048993756718,48.67447535715857,0
26.234611934252555,39.656239627289416,2
38.97909471794859,47.861422764521436,1
27.47374834166511,46.316855142803156,0
24.201899555838676,38.72477284700279,2
37.9382662249778,47.912344138528425,1
26.477561082930745,49.02411790810166,0
22.77456227111731,36.41026931004613,2
36.772062033075,49.67936453713698,1
23.408384993129022,48.015620996374906,0
23.77287779142393,37.242672862052444,2
37.19432503584818,49.39885446866813,1
26.03265486940472,48.24116173694967,0
24.862333173640582,41.916102477108815,2
38.839914622810824,51.40372523374584,1
21.535412664175105,48.44727575697912,0
22.824899605988737,41.64564037123068,2
37.13833771763018,49.112056142500016,1
23.263245740469667,47.42994760148352,0
21.400784150253234,37.52020401542635,2
38.68760725885371,49.00661086919724,1
25.687611218541967,49.64114906166591,0
21.43031670396129,40.178846395504046,2
37.808074182884454,49.273790203958264,1
26.44622963396246,48.50905466848043,0
20.5902662707576,41.365872254002355,2
36.8813311266192,48.0257331160469,1
26.900448922177233,45.59780440228592,0
21.41802773416363,40.28094699094194,2
41.127439687029394,48.53802108222754,1
25.59666537325131,47.51884854186686,0
24.692429510783676,37.77701948526541,2
34.43771137956041,52.94515292967222,1
27.55833014311127,46.00852896428138,0
25.15783209344487,41.35975824652765,2
38.57419232821596,48.86014291473714,1
27.96571469788095,48.402810317722654,0
21.805370026167875,39.34379411487281,2
40.569640537048386,48.19223389684926,1
25.754666459248135,50.0517929823394,0
21.379263393999178,40.39085887562098,2
36.97996729082639,50.39506543279612,1
26.3080890544681,47.32112575693655,0
25.755774453641536,39.29165164240529,2
39.70934203530567,49.85471216817597,1
26.715912930644354,49.695471438308246,0
21.962565436605743,37.62114137766247,2
41.17663021634936,45.68081660950936,1
26.27838318123202,46.75604432421793,0
23.66134242572779,41.20297646331241,2
38.911428282284305,50.161326816340534,1
25.956005247309005,50.076870322013654,0
23.389157316645235,39.8822253178792,2
39.17306313096164,51.40741910476838,1
24.297670816970133,47.20926717273851,0
22.26024472538534,44.03617205020131,2
35.45362259066621,49.35836914486913,1
28.489799786081605,50.25409932455518,0
22.17131370865186,42.72407681649974,2
37.67521603188981,45.681392453581466,1
23.876649184300465,50.247061738442916,0
20.940823860408216,41.35309979445703,2
39.80208946207046,49.628420072669414,1
25.2839874894713,46.455347354333064,0
22.98977325805259,36.622624808241135,2
39.10039811881998,49.91209711538096,1
22.656729891211015,51.54735803416962,0
22.495818070067255,42.625988114750825,2
39.4143327990388,51.88494781631898,1
23.37795642152846,49.171145366795564,0
24.325951715538825,39.78954757325638,2
34.4586189132728,46.92747102956357,1
26.611577997346735,49.2126455185017,0
20.46133780534187,36.50083687474424,2
36.89562914577426,49.794108867611584,1
28.014895376210244,49.46992526722589,0
22.21250452752371,40.47502700634301,2
42.69235897773876,48.40319037490419,1
23.029211524499228,48.50409383884246,0
21.606787781494077,35.89689447918372,2
38.59667872864674,50.90522730784207,1
22.42758559710487,46.65770941187512,0
21.849562140580176,40.93083009595879,2
37.58272184061089,50.883693014383105,1
27.765206251782793,48.46794418443766,0
21.681306750588977,40.9532221607373,2
36.30855822278647,51.42661151892811,1
23.993835029705686,48.15993548069829,0
24.556496011873175,38.737811556569255,2
36.342597931532396,47.63471821496893,1
24.8938799816647,48.92682441846714,0
20.52324865951292,39.31375188119677,2
43.08236831857248,47.3273631138481,1
25.59500332791282,48.67122379944292,0
24.03394734986446,39.2241237018653,2
36.27074260399508,50.77258394111529,1
26.623620747471595,48.687457593807146,0
20.903776790996275,41.00117160618424,2
39.224704076697265,49.57046139868157,1
25.255788207349564,48.30458013023522,0
22.314798391475076,41.12974483295454,2
39.562041387080164,50.518188814364926,1
26.46661432568121,47.58489084935886,0
22.86502339852504,38.735692655628476,2
38.61783362029231,48.869258805327,1
26.077272726746642,47.10808530711251,0
23.283506919843028,42.07596737185373,2
34.384249843763506,48.98534444464114,1
27.65699471599062,45.879228744377095,0
21.950743881335082,39.803364645559604,2
39.240452400007555,49.998256784259816,1
25.554295990401474,49.9038802161305,0
22.308319276044582,42.50048366670215,2
36.86350349893189,51.88443674798878,1
27.783970165748055,48.1891009712619,0
23.375600312903533,41.00590666995561,2
37.468173918264036,50.9067830446604,1
24.757375865602363,46.9121914975369,0
20.465061442646224,40.91473195192344,2
37.584216696899865,49.207484045705506,1
27.058285887224073,46.134144796493004,0
23.57121760661959,39.13676939420375,2
40.1893524754971,52.780730254486656,1
24.956404613871317,51.165149889591575,0
26.148665217182877,41.020788327987034,2
36.26334117573429,47.3813156257571,1
25.81630289758762,47.02438008195531,0
21.55905696673639,40.44882758945753,2
35.432856725723575,51.580320576152076,1
24.98261814108701,48.72215285994549,0
25.058664266765657,38.52820427472467,2
36.114575289759806,49.094105396314674,1
24.669930279905998,44.969301294247835,0
24.09209338416878,41.13121504668381,2
38.55348123340731,50.87265155190251,1
25.136920061827237,48.07937161868322,0
23.16300459956399,39.86383369853741,2
36.71042704642102,49.27244165192898,1
26.027472327426125,48.56054785609492,0
22.712099267592038,40.971173693226966,2
37.15149237899946,53.042344180133135,1
26.427772238510858,47.93168001817969,0
23.712701876116675,43.51639395128963,2
38.46468210603791,54.65307252602908,1
21.78427011771515,49.09150786991836,0
22.308150950099463,42.11066177218443,2
35.91845063943741,50.351172611642774,1
27.707177638477415,45.56735406920016,0
22.076809004844826,41.14560066314604,2
38.57355641064335,51.02517808040121,1
25.570882913225454,45.90717562864343,0
21.672366816107317,37.810863524600826,2
37.78607631903925,47.82549938482959,1
28.203966398403495,48.04004405206341,0
21.043271957265635,40.073437303757395,2
38.2607581818262,49.018833521379115,1
28.074332917182417,46.80593839934055,0
23.653821954692987,41.821976715905315,2
40.26637883000698,48.9592851873801,1
27.45093926636848,47.28992525227808,0
20.31456056087941,39.68898029356673,2
37.0593211303834,50.068143355923446,1
25.504225314173027,46.24945022014025,0
22.502587264220242,39.97359863194136,2
36.85854284863424,49.599772781150236,1
27.29469559755145,48.67375240063704,0
24.85066483286963,42.1321350461282,2
39.379618406030346,52.28226352076565,1
25.671330724891256,47.858524967260315,0
24.12998530368517,36.340470038500904,2
38.914333677379425,48.26175537115663,1
22.607045720551177,49.7344444141024,0
20.321428516073844,42.11895578837588,2
39.67974127395858,49.649717680390346,1
25.849179323870974,50.13362449571983,0
26.40267432943972,41.97665784467015,2
37.99595508443651,49.90845002669384,1
26.24008888568508,48.5083994568966,0
20.021664584279304,42.80804105528175,2
36.288481895294886,50.66894670695014,1
23.415022590425135,49.822353434778435,0
21.209919827196288,44.05730281928818,2
39.48628112703764,48.98304782139379,1
25.466587277472158,49.75509490675546,0
24.87342383846281,42.09120102130195,2
37.80813864965841,52.89762541931039,1
23.198112741167773,49.78544110078701,0
23.715087154022164,38.745095989138086,2
43.5968552449843,50.5697675292931,1
22.39180399973228,49.21009143759304,0
23.995275299990364,38.59860291272469,2
39.61862501587137,49.75188995160691,1
25.889822188140503,46.81942936227165,0
21.853365887961782,40.588060902694984,2
38.09736885456911,47.816597992713895,1
24.147820856496597,48.404737811707356,0
23.008350551263774,41.95886926473006,2
39.08549142287005,47.11795301371367,1
24.086473176045843,48.70764234722838,0
26.227246949806318,39.26507638462734,2
32.86457631670867,49.17159043290662,1
25.75932732684912,46.342639505803874,0
21.134006241306967,41.97500299333613,2
38.430781691365326,48.762806275529584,1
24.282866540708383,45.71804632727026,0
23.849524023749403,40.844985953147045,2
36.092947147793964,53.22522604506248,1
27.540929223678496,48.53649745882649,0
20.49563831964811,42.33328014854686,2
40.56354355919032,53.386022604464785,1
27.201838831329873,46.76673833062539,0
22.215043539136868,39.719526165176134,2
38.259651799388614,52.91468303899825,1
25.577638149605338,47.693728892367076,0
26.937361964198004,44.221495627689606,0
33.49661807822795,49.62852724326067,1
25.609027009756314,49.45492391547051,0
22.85233541591358,41.112844634561945,2
38.48416974324377,51.87019201892025,1
23.543006395882745,47.792514234642255,0
19.951181284643205,36.224559311297284,2
37.25002782393329,48.398045013600786,1
25.806121144872098,45.53165827932441,0
19.044047638668452,41.197705286423975,2
36.554589379396376,48.094845532336294,1
24.007917344206202,47.50108943817918,0
23.433944696719607,40.50840674308076,2
38.14066641171841,54.421381637665526,1
27.705361971925896,46.08322904337996,0
23.983952617154216,40.263730983217584,2
39.404970808605036,47.2104595029242,1
27.554823356887475,45.15189070260504,0
24.184005668631347,40.17056664115247,2
37.6014147574391,49.95287993253448,1
21.999471389439833,49.16263544992805,0
20.93936028147293,39.33151062253343,2
39.46778999239305,50.863349524562445,1
24.90756835400429,47.964904592275616,0
23.00567714739728,43.65616714523772,2
36.688403543875324,51.84909847528266,1
25.3476834273316,48.27778929980154,0
26.809155164803418,39.422563852512006,2
38.82004819661723,50.00612595500909,1
22.230764426798558,49.95112910366939,0
23.63608538802288,44.18226240711421,2
36.25699609031208,54.70230895155768,1
24.001953011942188,47.0357866475539,0
23.154365852212727,41.278761005318266,2
39.956763445895454,52.854105115934175,1
22.57863402092554,49.393376991182556,0
23.86384882772862,39.477109742457436,2
41.95050489497224,51.082865383260255,1
24.965349863558373,47.92293448510009,0
20.123774602675617,39.27084115576655,2
40.076474113614516,50.38875659240544,1
24.957096435807898,47.96805602027934,0
21.924326175211238,45.09201924581218,0
38.18446140299131,50.16015260568827,1
25.557221769690255,47.556845086583614,0
22.233227235740337,43.016429671339445,2
38.95300163034164,45.53659588652826,1
24.4029832836484,50.8786189911658,0
23.744406623115147,42.48537688803444,2
37.46280095690512,48.31272372681532,1
24.551459470832402,48.39470153815516,0
25.634658226098743,41.36645182150043,2
37.941423869244424,51.41036605551195,1
25.726250444287754,48.4350230871624,0
20.450800530872733,39.69570466428662,2
36.43360755124107,48.949926079049014,1
26.28598251217202,44.57676185350462,0
20.996037112747228,40.29444185919688,2
39.016940136759835,49.09471962962648,1
28.412241353613407,45.71196349831143,0
23.127708567269238,43.76143980113367,2
42.82715579513964,49.136994905575975,1
23.524899160986603,46.63700022506306,0
23.079963388901607,41.47423949340265,2
38.05950037201734,51.16905176374173,1
22.69953167613243,47.27423401006046,0
23.031932469730346,44.247140487823735,2
34.7954520187314,48.86998006925608,1
27.323345161140583,50.85221593581306,0
21.62024666567638,41.143467251946504,2
38.810810866823495,47.761823856522575,1
24.895552040947038,48.17100139649388,0
25.477196154314765,40.13514886123088,2
34.752109076859014,51.4255228546182,1
25.209223424398154,49.8930700398741,0
20.511262218370284,41.38187149116114,2
38.96409867358542,47.814813330831015,1
27.337028012733285,48.807575446949684,0
21.714326453037803,42.08624308203117,2
36.82241782712503,49.452598173750474,1
24.18012302044151,46.46168318168885,0
20.63698578406958,39.81289943874433,2
37.7893758669497,53.175360778700934,1
24.71669046940961,49.44204242610936,0
23.06575814690382,37.631013872347026,2
35.79580716730243,48.374606751243626,1
24.318895173669354,50.949820350090924,0
26.227974535673777,45.704905046736094,0
38.686050944975904,55.36838905133736,1
25.73329097225683,48.106482942862016,0
21.96671919656225,37.82599274178911,2
39.92866133530488,48.48664481178155,1
26.35095284288948,46.5840795404497,0
22.362427830754186,43.286067072574895,2
40.42502532863385,49.12360299268243,1
27.75125669992154,46.43821413461693,0
21.141246058640796,40.85901804642926,2
37.15209779982797,52.260228705648984,1
27.031984991107606,52.45107203713461,0
21.84093243052469,38.541417048932594,2
37.807151774571835,47.04173338978759,1
26.84298038240921,50.14282704621052,0
25.203294988948873,43.22353837285698,2
37.021836719507526,47.54903775799267,1
21.32967363250113,50.57853672327762,0
24.05698765269333,38.812903135631984,2
38.474440738376416,49.17283366104775,1
27.23079916600711,47.06299978445612,0
21.863186513926266,37.26921898061659,2
37.393771186983635,48.75908583274894,1
27.033032721557067,46.73803794643858,0
23.756514943891826,42.70084652577101,2
35.12779761368581,49.09859505565003,1
23.66015833170257,49.48722357317198,0
23.782334181869338,38.597928097846456,2
38.02062233696001,49.71612833918674,1
23.997179918415213,48.35423866013694,0
23.035482481901493,41.30118688543007,2
38.41398683500021,51.040863457032,1
24.575841435527277,47.12291439491592,0
23.641588049091993,38.11661932326523,2
37.40361175711671,49.399610891628804,1
24.711043120289876,48.64357747073633,0
25.10029500285553,40.26041863314549,2
37.375291269734625,47.51876224175589,1
24.463626630599762,49.32612597191225,0
20.606564776649286,41.83280863109243,2
39.55670502889888,47.987693233248876,1
25.176674901615424,49.03352725065991,0
19.868578312845706,38.14976018295562,2
37.84052609896275,51.65295839208241,1
29.572468063052803,48.15753993701642,0
21.58862171444788,41.37624257857669,2
39.80826857221182,50.796517407435246,1
21.12179943697667,48.47463240185259,0
21.771924369235794,38.27833156546451,2
37.336858683933905,52.14993944070241,1
25.00949289505058,49.59964856252478,0
21.765160945236897,41.49024335086987,2
37.58687142232298,52.55009450496478,1
23.480281300525476,44.30629575545623,2
20.26458846610492,42.0277660541049,2
34.382867175057434,48.51069983529,1
26.351699789875443,49.25017868623424,0
21.313306468381395,41.8464685727507,2
36.88631965773805,48.995538034316766,1
27.148417818656622,47.077334871951415,0
24.53254871996273,43.01443446914572,2
38.67615225805592,48.23637950163967,1
24.645984248354225,46.08885266532951,0
22.146668118551865,39.77817093351423,2
33.769269537500215,51.10994477221535,1
23.174376133216743,48.37218914838866,0
24.099878983631754,40.44348492678384,2
34.58207110601486,51.20096740014462,1
22.58854063452575,45.42581050369231,0
23.78262327324214,38.81849001629419,2
39.04452481270291,46.953121685352095,1
24.894418380832782,48.05120169586204,0
23.24112295745251,42.85172847942128,2
39.063345100079324,52.4005161975226,1
24.613106576984084,46.92811974171364,0
24.816114654143522,41.84703722923306,2
39.00104334200447,48.64162808129379,1
25.474847200627035,44.51677807444381,0
22.435871564167154,41.992067974593915,2
40.39429201921256,49.28936002404291,1
